STAID,Name,Date,Date_n,Year,Month,LAI_GLASS,Emiss,Albedo
10500000,CAMELS-BR_10500000,1988/1/19,1988019,1988,1,4.894677,0.9924652,0.09796726
10500000,CAMELS-BR_10500000,1988/1/20,1988020,1988,1,4.894677,0.9924652,0.09796726
10500000,CAMELS-BR_10500000,1988/1/21,1988021,1988,1,4.894677,0.9924652,0.09796726
10500000,CAMELS-BR_10500000,1988/1/22,1988022,1988,1,4.894677,0.9924652,0.09796726
10500000,CAMELS-BR_10500000,1988/1/23,1988023,1988,1,4.894677,0.9924652,0.09796726
10500000,CAMELS-BR_10500000,1988/1/24,1988024,1988,1,4.894677,0.9924652,0.09796726
10500000,CAMELS-BR_10500000,1988/1/25,1988025,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/1/26,1988026,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/1/27,1988027,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/1/28,1988028,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/1/29,1988029,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/1/30,1988030,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/1/31,1988031,1988,1,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/2/1,1988032,1988,2,4.874879,0.9924654,0.10276394
10500000,CAMELS-BR_10500000,1988/2/2,1988033,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/3,1988034,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/4,1988035,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/5,1988036,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/6,1988037,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/7,1988038,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/8,1988039,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/9,1988040,1988,2,4.854383,0.9924462,0.11276886
10500000,CAMELS-BR_10500000,1988/2/10,1988041,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/11,1988042,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/12,1988043,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/13,1988044,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/14,1988045,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/15,1988046,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/16,1988047,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/17,1988048,1988,2,4.846596,0.9924626,0.11205013
10500000,CAMELS-BR_10500000,1988/2/18,1988049,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/19,1988050,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/20,1988051,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/21,1988052,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/22,1988053,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/23,1988054,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/24,1988055,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/25,1988056,1988,2,4.844982,0.9924719,0.11118186
10500000,CAMELS-BR_10500000,1988/2/26,1988057,1988,2,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/2/27,1988058,1988,2,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/2/28,1988059,1988,2,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/2/29,1988060,1988,2,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/3/1,1988061,1988,3,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/3/2,1988062,1988,3,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/3/3,1988063,1988,3,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/3/4,1988064,1988,3,4.846478,0.9924719,0.11390814
10500000,CAMELS-BR_10500000,1988/3/5,1988065,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/6,1988066,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/7,1988067,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/8,1988068,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/9,1988069,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/10,1988070,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/11,1988071,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/12,1988072,1988,3,4.867958,0.992473,0.11859895
10500000,CAMELS-BR_10500000,1988/3/13,1988073,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/14,1988074,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/15,1988075,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/16,1988076,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/17,1988077,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/18,1988078,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/19,1988079,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/20,1988080,1988,3,4.894907,0.992483,0.11634108
10500000,CAMELS-BR_10500000,1988/3/21,1988081,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/22,1988082,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/23,1988083,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/24,1988084,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/25,1988085,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/26,1988086,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/27,1988087,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/28,1988088,1988,3,4.933856,0.9924862,0.11318601
10500000,CAMELS-BR_10500000,1988/3/29,1988089,1988,3,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/3/30,1988090,1988,3,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/3/31,1988091,1988,3,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/4/1,1988092,1988,4,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/4/2,1988093,1988,4,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/4/3,1988094,1988,4,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/4/4,1988095,1988,4,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/4/5,1988096,1988,4,4.98123,0.9924862,0.10779047
10500000,CAMELS-BR_10500000,1988/4/6,1988097,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/7,1988098,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/8,1988099,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/9,1988100,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/10,1988101,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/11,1988102,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/12,1988103,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/13,1988104,1988,4,5.009705,0.9924765,0.10521237
10500000,CAMELS-BR_10500000,1988/4/14,1988105,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/15,1988106,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/16,1988107,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/17,1988108,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/18,1988109,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/19,1988110,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/20,1988111,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/21,1988112,1988,4,5.028318,0.9924738,0.09868857
10500000,CAMELS-BR_10500000,1988/4/22,1988113,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/23,1988114,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/24,1988115,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/25,1988116,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/26,1988117,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/27,1988118,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/28,1988119,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/29,1988120,1988,4,5.030179,0.9924732,0.0972278
10500000,CAMELS-BR_10500000,1988/4/30,1988121,1988,4,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/1,1988122,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/2,1988123,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/3,1988124,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/4,1988125,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/5,1988126,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/6,1988127,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/7,1988128,1988,5,5.032304,0.9924734,0.09881267
10500000,CAMELS-BR_10500000,1988/5/8,1988129,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/9,1988130,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/10,1988131,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/11,1988132,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/12,1988133,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/13,1988134,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/14,1988135,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/15,1988136,1988,5,5.037486,0.992468,0.10521443
10500000,CAMELS-BR_10500000,1988/5/16,1988137,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/17,1988138,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/18,1988139,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/19,1988140,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/20,1988141,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/21,1988142,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/22,1988143,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/23,1988144,1988,5,5.03486,0.992449,0.10117578
10500000,CAMELS-BR_10500000,1988/5/24,1988145,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/25,1988146,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/26,1988147,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/27,1988148,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/28,1988149,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/29,1988150,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/30,1988151,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/5/31,1988152,1988,5,5.007497,0.9924485,0.10560214
10500000,CAMELS-BR_10500000,1988/6/1,1988153,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/2,1988154,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/3,1988155,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/4,1988156,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/5,1988157,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/6,1988158,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/7,1988159,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/8,1988160,1988,6,4.999088,0.9924462,0.11056525
10500000,CAMELS-BR_10500000,1988/6/9,1988161,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/10,1988162,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/11,1988163,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/12,1988164,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/13,1988165,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/14,1988166,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/15,1988167,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/16,1988168,1988,6,4.990438,0.9924443,0.09715252
10500000,CAMELS-BR_10500000,1988/6/17,1988169,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/18,1988170,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/19,1988171,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/20,1988172,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/21,1988173,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/22,1988174,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/23,1988175,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/24,1988176,1988,6,4.987512,0.9924554,0.08468306
10500000,CAMELS-BR_10500000,1988/6/25,1988177,1988,6,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/6/26,1988178,1988,6,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/6/27,1988179,1988,6,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/6/28,1988180,1988,6,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/6/29,1988181,1988,6,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/6/30,1988182,1988,6,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/7/1,1988183,1988,7,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/7/2,1988184,1988,7,4.987388,0.9924339,0.07792625
10500000,CAMELS-BR_10500000,1988/7/3,1988185,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/4,1988186,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/5,1988187,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/6,1988188,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/7,1988189,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/8,1988190,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/9,1988191,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/10,1988192,1988,7,4.984156,0.9924272,0.07480975
10500000,CAMELS-BR_10500000,1988/7/11,1988193,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/12,1988194,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/13,1988195,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/14,1988196,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/15,1988197,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/16,1988198,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/17,1988199,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/18,1988200,1988,7,4.981187,0.9924276,0.07254306
10500000,CAMELS-BR_10500000,1988/7/19,1988201,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/20,1988202,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/21,1988203,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/22,1988204,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/23,1988205,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/24,1988206,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/25,1988207,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/26,1988208,1988,7,4.981484,0.9924247,0.07312797
10500000,CAMELS-BR_10500000,1988/7/27,1988209,1988,7,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/7/28,1988210,1988,7,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/7/29,1988211,1988,7,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/7/30,1988212,1988,7,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/7/31,1988213,1988,7,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/8/1,1988214,1988,8,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/8/2,1988215,1988,8,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/8/3,1988216,1988,8,4.973108,0.9924208,0.07341089
10500000,CAMELS-BR_10500000,1988/8/4,1988217,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/5,1988218,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/6,1988219,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/7,1988220,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/8,1988221,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/9,1988222,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/10,1988223,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/11,1988224,1988,8,4.969853,0.9924267,0.07210213
10500000,CAMELS-BR_10500000,1988/8/12,1988225,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/13,1988226,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/14,1988227,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/15,1988228,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/16,1988229,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/17,1988230,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/18,1988231,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/19,1988232,1988,8,4.966085,0.9924263,0.08306281
10500000,CAMELS-BR_10500000,1988/8/20,1988233,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/21,1988234,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/22,1988235,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/23,1988236,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/24,1988237,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/25,1988238,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/26,1988239,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/27,1988240,1988,8,4.959097,0.9924238,0.09554908
10500000,CAMELS-BR_10500000,1988/8/28,1988241,1988,8,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/8/29,1988242,1988,8,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/8/30,1988243,1988,8,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/8/31,1988244,1988,8,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/9/1,1988245,1988,9,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/9/2,1988246,1988,9,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/9/3,1988247,1988,9,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/9/4,1988248,1988,9,4.941461,0.9924286,0.10586538
10500000,CAMELS-BR_10500000,1988/9/5,1988249,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/6,1988250,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/7,1988251,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/8,1988252,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/9,1988253,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/10,1988254,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/11,1988255,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/12,1988256,1988,9,4.923393,0.9924286,0.11514248
10500000,CAMELS-BR_10500000,1988/9/13,1988257,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/14,1988258,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/15,1988259,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/16,1988260,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/17,1988261,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/18,1988262,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/19,1988263,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/20,1988264,1988,9,4.89282,0.9924369,0.11446383
10500000,CAMELS-BR_10500000,1988/9/21,1988265,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/22,1988266,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/23,1988267,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/24,1988268,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/25,1988269,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/26,1988270,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/27,1988271,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/28,1988272,1988,9,4.867382,0.9924417,0.11007997
10500000,CAMELS-BR_10500000,1988/9/29,1988273,1988,9,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/9/30,1988274,1988,9,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/1,1988275,1988,10,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/2,1988276,1988,10,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/3,1988277,1988,10,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/4,1988278,1988,10,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/5,1988279,1988,10,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/6,1988280,1988,10,4.842196,0.9924732,0.10831042
10500000,CAMELS-BR_10500000,1988/10/7,1988281,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/8,1988282,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/9,1988283,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/10,1988284,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/11,1988285,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/12,1988286,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/13,1988287,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/14,1988288,1988,10,4.804507,0.9924591,0.10393406
10500000,CAMELS-BR_10500000,1988/10/15,1988289,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/16,1988290,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/17,1988291,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/18,1988292,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/19,1988293,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/20,1988294,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/21,1988295,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/22,1988296,1988,10,4.753111,0.9924581,0.10258387
10500000,CAMELS-BR_10500000,1988/10/23,1988297,1988,10,4.702439,0.9924316,0.1030144
