Name,Date,Date_n,Year,Month,Flow,Flow_mmd,qc,P,P_MSWEP,Pres,LWd,SWd,RelHum,SpecHum,Temp,Tmax,Tmin,Wind,CO2,PET_FAO,PET_FAO_CO2,PET_Penman,PET_PT,PET_HargreavesSamani,Half_Mon,LAI,ocean,urban,cropland,pasture,forest,shrubland,sparse,water,Eckhardt,Chapman_maxwell,Lynehollick,Chapman,UKIH
CAMELS-BR_10500000,1992/12/5,1992340,1992,12,1898.091,2.663056856,0,10.06118011,7.140375137,99183.40625,424.9362183,203.598175,90.17865753,0.019205064,25.91170502,29.35933495,23.46116447,1.020160794,355.68,3.566550842,3.562222578,4.759013728,4.528503085,4.727440477,1,5436.484375,,,,,99.99800745,0.00199255,,,2.235046327,0.986369976,1.364211814,0.984457364,2.656210827
CAMELS-BR_10500000,1992/12/6,1992341,1992,12,1914.521,2.68610845,0,8.456067085,7.831291199,99152.625,418.1086121,186.7539978,89.6672287,0.019268295,26.0253315,29.50606537,23.30355644,1.073262572,355.68,3.321083742,3.316799903,4.443134971,4.186889312,4.700340524,1,5436.484375,,,,,99.99800745,0.00199255,,,2.241895297,0.990003594,1.370920498,0.988060935,2.672342033
CAMELS-BR_10500000,1992/12/7,1992342,1992,12,1947.542,2.732437525,0,12.14024067,20.4188633,99214.72656,419.7128906,163.8043518,91.83618927,0.019574055,25.85977745,29.67028809,23.39073563,0.9733845,355.68,2.959719617,2.956214574,3.928882056,3.752535722,4.706035712,1,5436.484375,,,,,99.99800745,0.00199255,,,2.250271996,0.993836177,1.377772438,0.991804853,2.688473238
CAMELS-BR_10500000,1992/12/8,1992343,1992,12,1927.704,2.704604444,0,8.38601017,10.075284,99233.14844,425.195343,183.8113556,90.83112335,0.01842515,25.10578346,28.38173866,22.61358261,0.580536485,355.68,3.205575329,3.20442486,4.229726988,4.054503045,4.637320177,1,5436.484375,,,,,99.99800745,0.00199255,,,2.257175438,0.997487946,1.384636646,0.995557759,2.704604444
CAMELS-BR_10500000,1992/12/9,1992344,1992,12,2299.846,3.226726568,0,2.515120983,2.72969842,99089.01563,423.5368958,231.7533112,88.25285339,0.018776258,25.95632362,30.59544754,23.13070107,0.965424657,355.68,4.059335223,4.055792182,5.41679405,5.130180901,4.629586659,1,5436.484375,,,,,99.99800745,0.00199255,,,2.284421422,1.003761998,1.392731012,1.000534406,2.876302625
CAMELS-BR_10500000,1992/12/10,1992345,1992,12,2345.865,3.291292078,0,3.545972824,6.486719131,99001.44531,421.5702515,236.8573303,84.66156006,0.018860294,26.72789764,30.76652336,23.4236393,1.370998502,355.68,4.204414123,4.197466262,5.685267171,5.21112363,4.664062468,1,5436.484375,,,,,99.99800745,0.00199255,,,2.313009389,1.010301006,1.402285765,1.006958219,3.048000807
CAMELS-BR_10500000,1992/12/11,1992346,1992,12,2640.252,3.704322496,0,9.558852196,11.61373234,99014.51563,418.2619934,214.1535339,87.79335022,0.01932722,26.45744896,30.22751617,23.80720139,1.100737214,355.68,3.807035847,3.803121154,5.100761923,4.78048027,4.742401952,1,5436.484375,,,,,99.99800745,0.00199255,,,2.356661177,1.018877214,1.413014171,1.014535872,3.219698988
CAMELS-BR_10500000,1992/12/12,1992347,1992,12,2779.044,3.899050244,0,14.32184601,17.45126915,99133.46875,422.3841248,170.2904358,91.05651855,0.018773239,25.32255554,28.2929554,23.38216591,0.794286251,355.68,3.018689289,3.016841734,4.004264295,3.817332728,4.717009263,1,5436.484375,,,,,99.99800745,0.00199255,,,2.406073254,1.02835792,1.425243416,1.023587925,3.39139717
CAMELS-BR_10500000,1992/12/13,1992348,1992,12,2882.006,4.043507839,0,9.25631237,10.29124069,99276.77344,425.3944702,174.5227509,91.5560379,0.01841628,24.96121788,28.53184509,22.33481789,0.469323516,355.68,3.063739185,3.063126036,4.02023129,3.873896564,4.593799279,1,5436.484375,,,,,99.99800745,0.00199255,,,2.459001336,1.038477854,1.438278311,1.033413572,3.563095351
CAMELS-BR_10500000,1992/12/14,1992349,1992,12,2947.555,4.135474301,0,4.21173811,1.7318753,99246.42188,427.7445984,193.7349854,88.71450806,0.018982466,26.04526138,30.14570427,23.30398369,0.606846809,355.68,3.462629324,3.46102695,4.586432735,4.349873598,4.67108186,1,5436.484375,,,,,99.99800745,0.00199255,,,2.513213097,1.048963135,1.45185168,1.043742529,3.734793533
CAMELS-BR_10500000,1992/12/15,1992350,1992,12,3021.471,4.239179819,0,3.550425529,2.799955845,99154.41406,421.5180969,265.3527527,84.86470032,0.018958824,26.85258675,31.14999962,23.34240532,0.65867871,355.68,4.628998007,4.627301241,6.163837527,5.809330598,4.638295028,1,5436.484375,,,,,99.99800745,0.00199255,,,2.569115727,1.059869836,1.465856446,1.054465605,3.906491714
CAMELS-BR_10500000,1992/12/16,1992351,1992,12,3084.249,4.327258516,0,11.96529388,3.700568199,99134.78125,425.3535461,183.1859131,89.66777802,0.019747084,26.45836449,29.4826107,24.60218811,0.940970361,355.68,3.313126455,3.310010126,4.408666896,4.16796146,4.847577869,2,5259.95752,,,,,99.99800745,0.00199255,,,2.626016009,1.071114066,1.48028045,1.065568848,4.078189896
CAMELS-BR_10500000,1992/12/17,1992352,1992,12,3147.511,4.416016275,0,2.224081039,9.728193283,99091.59375,429.207489,201.2013702,85.57213593,0.019112185,26.83044052,32.4231987,23.47339821,0.49670133,355.68,3.694459993,3.694846362,4.917570007,4.601678676,4.643329939,2,5259.95752,,,,,99.99800745,0.00199255,,,2.683896439,1.082695845,1.495083281,1.077010208,4.249888077
CAMELS-BR_10500000,1992/12/18,1992353,1992,12,3151.481,4.421586259,0,10.45535278,23.99197388,99011.30469,424.6784668,174.0419464,86.77906036,0.02010211,27.3092823,31.4129734,24.33494949,1.052779078,355.68,3.281493888,3.278172783,4.392164756,4.035140078,4.769182054,2,5259.95752,,,,,99.99800745,0.00199255,,,2.739423423,1.09418801,1.510051791,1.088575562,4.421586259
CAMELS-BR_10500000,1992/12/19,1992354,1992,12,3215.257,4.511065169,0,19.25396919,4.973645687,99079.10938,428.7375793,164.1042938,91.46232605,0.019133957,25.56516838,28.12023544,23.37679672,0.934326947,355.68,2.913321333,2.91100321,3.877392677,3.690840488,4.710900801,2,5259.95752,,,,,99.99800745,0.00199255,,,2.796020141,1.106018872,1.525186976,1.100265486,4.49282677
CAMELS-BR_10500000,1992/12/20,1992355,1992,12,3307.774,4.640868235,0,15.01153469,7.800567627,99029.36719,425.1362,142.8457336,92.80098724,0.019620972,25.70215607,28.53282928,23.61509323,0.793801904,355.68,2.604573676,2.603700215,3.435747745,3.300078563,4.743201427,2,5259.95752,,,,,99.99800745,0.00199255,,,2.855233814,1.118390376,1.540806001,1.112395912,4.564067281
CAMELS-BR_10500000,1992/12/21,1992356,1992,12,3356.436,4.709141923,0,9.666404724,15.53735161,99057.74219,426.2558899,182.9622498,90.99784088,0.019493278,25.95545387,29.12932014,23.75282478,0.626338601,355.68,3.259720728,3.259640252,4.292944238,4.122427194,4.763872923,2,5259.95752,,,,,99.99800745,0.00199255,,,2.914514638,1.130983608,1.556852106,1.124908198,4.635307792
CAMELS-BR_10500000,1992/12/22,1992357,1992,12,3380.866,4.743417665,0,9.369091034,8.632574081,99159.95313,424.84552,205.4557953,90.01651764,0.019169776,25.9285202,29.72328186,23.42115402,0.823304713,355.68,3.617380176,3.614777649,4.798115274,4.581969781,4.707763185,2,5259.95752,,,,,99.99800745,0.00199255,,,2.972515035,1.143623137,1.573078571,1.137554532,4.706548303
CAMELS-BR_10500000,1992/12/23,1992358,1992,12,3405.364,4.777788814,0,8.314951897,8.771048546,99175.42969,421.8206177,219.4841461,87.79237366,0.019115867,26.35259438,31.25324631,23.25288582,0.747757196,355.68,3.917790064,3.915416626,5.200957847,4.924345795,4.627291013,2,5259.95752,,,,,99.99800745,0.00199255,,,3.029295714,1.156308978,1.589397687,1.150246984,4.777788814
CAMELS-BR_10500000,1992/12/24,1992359,1992,12,3421.733,4.800754824,0,12.78661537,12.35786915,99189.00781,425.1459045,191.411377,91.48439789,0.018899009,25.37177849,27.6678009,23.45617867,0.658986866,355.68,3.313652456,3.312276619,4.371270169,4.210428953,4.686750452,2,5259.95752,,,,,99.99800745,0.00199255,,,3.084459848,1.168982565,1.605780028,1.162956204,4.800754824
CAMELS-BR_10500000,1992/12/25,1992360,1992,12,3438.131,4.823761522,0,13.28402615,9.352529526,99232.01563,420.6245117,182.0207825,91.10829163,0.018902171,25.44486618,28.50143623,23.47975159,0.697475851,355.68,3.208541218,3.206552552,4.238919145,4.06395422,4.73495504,2,5259.95752,,,,,99.99800745,0.00199255,,,3.138080928,1.181644231,1.62219618,1.175653004,4.823761522
CAMELS-BR_10500000,1992/12/26,1992361,1992,12,3466.899,4.864123559,0,12.85719585,7.868339539,99311.375,426.0339661,178.8419037,91.87709045,0.018480172,24.98556709,28.22189522,22.89669418,0.528743148,355.68,3.132796973,3.13146817,4.110857356,3.970461622,4.676093163,2,5259.95752,,,,,99.99800745,0.00199255,,,3.190913957,1.194382498,1.6386905,1.188381929,4.864123559
CAMELS-BR_10500000,1992/12/27,1992362,1992,12,3495.757,4.904611868,0,6.827241421,6.089049816,99254.32031,422.2028503,242.8699036,87.35557556,0.018199475,25.64616585,29.91344452,22.53839493,0.64401561,355.68,4.171917098,4.169569324,5.542707312,5.262731609,4.57689077,2,5259.95752,,,,,99.99800745,0.00199255,,,3.242998971,1.207197229,1.655307338,1.201187286,4.897801897
CAMELS-BR_10500000,1992/12/28,1992363,1992,12,3512.288,4.927805167,0,1.758670449,4.659971237,99068.04688,416.2098999,275.7532043,83.73660278,0.018988125,27.10118484,31.92850494,23.56777954,1.022253633,355.68,4.868044091,4.863248394,6.527522758,6.080198514,4.658836337,2,5259.95752,,,,,99.99800745,0.00199255,,,3.293685229,1.219999551,1.672002119,1.214024458,4.927805167
CAMELS-BR_10500000,1992/12/29,1992364,1992,12,3528.848,4.951039154,0,4.198848724,2.656646013,98924.03125,416.6152344,260.3008118,82.65016174,0.019033162,27.30455399,32.04936218,23.27697945,1.157249808,355.68,4.642175145,4.637378441,6.254095679,5.738798725,4.630444236,2,5259.95752,,,,,99.99800745,0.00199255,,,3.343036537,1.232789798,1.688730273,1.226849064,4.951039154
CAMELS-BR_10500000,1992/12/30,1992365,1992,12,3532.992,4.956853263,0,5.594530106,1.031247258,98816.86719,418.8795776,233.4809418,83.39772797,0.019864855,27.8126545,32.07583618,24.29257202,1.022029996,355.68,4.268188615,4.2659048,5.726358194,5.262604574,4.748541159,2,5259.95752,,,,,99.99800745,0.00199255,,,3.390423312,1.245479363,1.705447144,1.239616858,4.956853263
CAMELS-BR_10500000,1992/12/31,1992366,1992,12,3557.898,4.991796843,0,14.00536728,12.73670006,98936.09375,421.40802,200.2905426,90.06005096,0.020258551,26.74290848,30.07575035,24.00019836,0.839107454,355.68,3.579001757,3.578219401,4.741378171,4.52720237,4.788057028,2,5259.95752,,,,,99.99800745,0.00199255,,,3.437084959,1.258217645,1.722182762,1.252358318,4.991796843
CAMELS-BR_10500000,1993/1/1,1993001,1993,1,3603.73,5.056099988,0,20.29024506,21.88863373,99210.60938,427.7215881,130.0813599,95.42906189,0.018697463,24.43697548,26.14416504,23.2505188,0.941985548,357.1,2.304254501,2.30158241,3.041069706,2.975693319,4.414400233,1,5027.347168,,,,,99.99800745,0.00199255,,,3.484214868,1.271153695,1.739086756,1.265223055,5.056099988
CAMELS-BR_10500000,1993/1/2,1993002,1993,1,3653.98,5.12660167,0,29.57024384,20.43136597,99441.65625,424.3778076,98.48834229,94.16472626,0.017762939,23.87809753,25.96944237,22.12150383,0.925154805,357.1,1.847318892,1.843922682,2.445213556,2.339766676,4.509873833,1,5027.347168,,,,,99.99800745,0.00199255,,,3.532037365,1.28431707,1.756249285,1.278300599,5.12660167
CAMELS-BR_10500000,1993/1/3,1993003,1993,1,3725.615,5.227106903,0,6.643972874,4.630894661,99405.65625,420.7096863,162.5882568,92.1815567,0.018997783,25.34472847,28.82652092,22.96364975,0.718637168,357.1,2.904137161,2.900810727,3.829116899,3.682528546,4.686629804,1,5027.347168,,,,,99.99800745,0.00199255,,,3.581708269,1.297858281,1.773761698,1.291681211,5.174131729
CAMELS-BR_10500000,1993/1/4,1993004,1993,1,3759.507,5.274658007,0,3.747127533,5.720230579,99317.67188,423.5575256,219.0033112,87.89368439,0.018681826,25.96106911,29.92292213,23.23830795,0.718365669,357.1,3.842823285,3.839262502,5.108227687,4.83690262,4.68891894,1,5027.347168,,,,,99.99800745,0.00199255,,,3.631051094,1.311503751,1.791563454,1.305303198,5.221661788
CAMELS-BR_10500000,1993/1/5,1993005,1993,1,3789.257,5.316397808,0,7.151136398,5.287236214,99256.17969,417.7010803,254.469162,87.20733643,0.018659642,26.0702877,29.98564529,22.99670792,0.895252287,357.1,4.370729704,4.365579192,5.838509273,5.526159854,4.652585168,1,5027.347168,,,,,99.99800745,0.00199255,,,3.679850598,1.325222818,1.809502641,1.319014048,5.269191847
CAMELS-BR_10500000,1993/1/6,1993006,1993,1,3806.296,5.340303841,0,8.896740913,11.42112637,99247.82031,420.0752869,216.4060974,89.55729675,0.018852003,25.7097187,28.99770164,23.37293434,1.0382303,357.1,3.744803899,3.73925365,5.00889948,4.756752771,4.741074409,1,5027.347168,,,,,99.99800745,0.00199255,,,3.727425627,1.338923895,1.827518029,1.332752479,5.316721906
CAMELS-BR_10500000,1993/1/7,1993007,1993,1,3823.365,5.364251965,0,12.61399651,6.883030891,99256.48438,418.8751526,194.7113647,90.0562973,0.018967988,25.71599388,28.8874321,23.27374458,1.098474979,357.1,3.408480411,3.402845031,4.564690875,4.321046648,4.732589904,1,5027.347168,,,,,99.99800745,0.00199255,,,3.773832295,1.352607377,1.845563682,1.346472783,5.364251965
CAMELS-BR_10500000,1993/1/8,1993008,1993,1,3840.462,5.388239372,0,3.310901403,4.152527809,99189.9375,416.0386047,250.8164673,85.7416153,0.018454917,26.2527771,31.6915741,22.80651665,1.211269617,357.1,4.427187761,4.41954027,5.953422741,5.546848639,4.599857466,1,5027.347168,,,,,99.99800745,0.00199255,,,3.819124108,1.366273646,1.863639654,1.360175352,5.388239372
CAMELS-BR_10500000,1993/1/9,1993009,1993,1,3857.587,5.412266065,0,2.137496471,0.636159003,99150.35156,417.6477356,264.8331909,84.11094666,0.019286642,27.2839756,32.48882294,23.49167252,0.964368463,357.1,4.736298131,4.73114335,6.333918171,5.910192076,4.674148751,1,5027.347168,,,,,99.99800745,0.00199255,,,3.863352193,1.379923076,1.881745992,1.373860569,5.412266065
CAMELS-BR_10500000,1993/1/10,1993010,1993,1,3879.035,5.442358006,0,12.97653294,1.68696928,99252.4375,419.4249878,194.8672638,87.34823608,0.018985702,26.27064323,29.99344826,22.97962379,0.756885767,357.1,3.476831112,3.473730342,4.641134929,4.344591994,4.660102248,1,5027.347168,,,,,99.99800745,0.00199255,,,3.906803727,1.393586732,1.899898166,1.387544197,5.442358006
CAMELS-BR_10500000,1993/1/11,1993011,1993,1,3913.444,5.490634471,0,8.967986107,4.683930874,99245.29688,417.456543,227.752121,88.09919739,0.019113857,26.26436424,30.03862572,23.13371849,0.786169648,357.1,3.978546162,3.974951205,5.291075053,5.020295785,4.68315462,1,5027.347168,,,,,99.99800745,0.00199255,,,3.950232423,1.407357096,1.918158017,1.401288169,5.490634471
CAMELS-BR_10500000,1993/1/12,1993012,1993,1,3939.326,5.526947397,0,5.781061649,9.204803467,99136.99219,415.0640564,222.8087463,86.36058044,0.018725477,26.24380302,30.20386314,23.28933144,1.192801476,357.1,3.937779371,3.931432847,5.302053187,4.919002087,4.701475756,1,5027.347168,,,,,99.99800745,0.00199255,,,3.993166148,1.421172141,1.93654092,1.415107754,5.526947397
CAMELS-BR_10500000,1993/1/13,1993013,1993,1,3973.935,5.575504466,0,12.98341084,8.138705254,99197.4375,415.8790894,193.3155823,87.27272034,0.018665349,26.00355339,29.37794685,23.7289772,1.287395358,357.1,3.470792823,3.463904418,4.679364852,4.315883789,4.79475534,1,5027.347168,,,,,99.99800745,0.00199255,,,4.036111158,1.43509378,1.955046961,1.429002896,5.542506405
CAMELS-BR_10500000,1993/1/14,1993014,1993,1,3999.966,5.612026441,0,20.69552231,11.45330429,99390.71875,420.3138123,161.124649,91.55610657,0.018391598,24.91436005,27.26808167,22.76255035,0.676744998,357.1,2.833304779,2.830338741,3.747788122,3.585045576,4.670556169,1,5027.347168,,,,,99.99800745,0.00199255,,,4.078590972,1.449059626,1.973676046,1.442973356,5.558065413
CAMELS-BR_10500000,1993/1/15,1993015,1993,1,4017.356,5.636424933,0,10.57736588,3.619992495,99467.80469,420.8555908,193.7116089,91.00887299,0.018287428,24.99320793,28.28788567,22.48317528,0.512680709,357.1,3.354445765,3.351678995,4.410230236,4.248460054,4.661999815,1,5027.347168,,,,,99.99800745,0.00199255,,,4.120146803,1.463007474,1.992365703,1.456956681,5.573624421
CAMELS-BR_10500000,1993/1/16,1993016,1993,1,4047.856,5.679216999,0,8.359067917,3.672469378,99402.57813,415.4559021,222.529953,87.65514374,0.018506255,25.83711624,29.96805573,22.79253578,0.751580179,357.1,3.886217119,3.881501057,5.174259481,4.891799352,4.647854921,2,4935.29248,,,,,99.99800745,0.00199255,,,4.161547187,1.477031199,2.011131672,1.470968749,5.589183429
CAMELS-BR_10500000,1993/1/17,1993017,1993,1,4056.587,5.691466754,0,12.03875828,11.12306881,99368.75781,420.6880798,170.8881378,92.14625549,0.01893571,25.27131844,27.6548233,23.00597,0.802872837,357.1,2.989317986,2.985523532,3.957577753,3.804746714,4.712755482,2,4935.29248,,,,,99.99800745,0.00199255,,,4.201591114,1.490974456,2.029942463,1.484978248,5.604742436
CAMELS-BR_10500000,1993/1/18,1993018,1993,1,4060.955,5.697595139,0,4.158218384,7.40854311,99398.15625,419.4169922,230.6391907,86.98542023,0.018394582,25.93585205,30.1219883,23.1865406,0.904143155,357.1,4.03874736,4.032515312,5.398158074,5.076985882,4.704313413,2,4935.29248,,,,,99.99800745,0.00199255,,,4.240096803,1.504806886,2.048703994,1.498891589,5.620301444
CAMELS-BR_10500000,1993/1/19,1993019,1993,1,4056.587,5.691466754,0,14.32594681,7.276119232,99372.02344,423.9593506,195.4490814,89.20166779,0.018403932,25.46035957,29.3875103,22.66867256,0.7852121,357.1,3.43819621,3.433965303,4.573811682,4.333658123,4.660925213,2,4935.29248,,,,,99.99800745,0.00199255,,,4.27664791,1.518467187,2.067369473,1.512662831,5.635860452
CAMELS-BR_10500000,1993/1/20,1993020,1993,1,4047.856,5.679216999,0,14.00853252,9.626612663,99304.04688,418.7798462,186.1572418,90.37252808,0.018600713,25.32047653,28.1056633,23.07737541,0.671554029,357.1,3.254678391,3.252083566,4.308864296,4.115186749,4.741347541,2,4935.29248,,,,,99.99800745,0.00199255,,,4.311089252,1.531925932,2.085892344,1.526246498,5.65141946
CAMELS-BR_10500000,1993/1/21,1993021,1993,1,4039.133,5.666978468,0,6.816182613,7.972205639,99277.375,419.5576172,228.9952087,89.05554962,0.01859805,25.66212082,29.75340652,23.039711,0.611136794,357.1,3.984262964,3.982014453,5.260417498,5.040640431,4.705601902,2,4935.29248,,,,,99.99800745,0.00199255,,,4.343515088,1.545185231,2.104257699,1.539628907,5.666978468
CAMELS-BR_10500000,1993/1/22,1993022,1993,1,4030.417,5.654749758,0,8.22276783,11.36565399,99186.90625,423.3430481,220.7716064,88.30613708,0.018806905,25.9514637,30.7420845,22.98062325,0.756669819,357.1,3.907843537,3.905135735,5.185142906,4.925888812,4.661269624,2,4935.29248,,,,,99.99800745,0.00199255,,,4.374015427,1.558247167,2.122466396,1.552812166,5.654749758
CAMELS-BR_10500000,1993/1/23,1993023,1993,1,4021.708,5.64253087,0,6.129206657,11.69274902,99103.58594,420.6150513,207.9787292,89.43780518,0.01898833,25.84207726,29.22511292,23.20158577,0.846242547,357.1,3.637981621,3.635434173,4.838597195,4.603049959,4.753802316,2,4935.29248,,,,,99.99800745,0.00199255,,,4.402676279,1.5711138,2.140519289,1.565798359,5.64253087
CAMELS-BR_10500000,1993/1/24,1993024,1993,1,4026.061,5.64863821,0,14.59546089,11.49781513,99125.53906,424.0444031,164.9716492,90.91661835,0.018487027,25.09373283,28.5868454,22.67671204,0.773954213,357.1,2.939858364,2.938080339,3.899546679,3.711138524,4.702685173,2,4935.29248,,,,,99.99800745,0.00199255,,,4.430304226,1.583880467,2.158464112,1.578636316,5.64863821
CAMELS-BR_10500000,1993/1/25,1993025,1993,1,4030.417,5.654749758,0,7.828705788,8.257951736,99132.99219,423.9425354,186.6080322,91.27046204,0.018339453,24.93813515,29.35991287,22.65341759,0.555625677,357.1,3.299238527,3.299002066,4.332474691,4.177375463,4.674556119,2,4935.29248,,,,,99.99800745,0.00199255,,,4.456945364,1.596548206,2.176348341,1.591374355,5.654749758
CAMELS-BR_10500000,1993/1/26,1993026,1993,1,4043.494,5.673097032,0,26.20942116,21.50442314,99222.99219,423.9014587,137.3684998,93.01528168,0.018485527,24.71390915,27.49419403,22.56777573,0.782180667,357.1,2.474052028,2.47191832,3.267305248,3.139295602,4.697922166,2,4935.29248,,,,,99.99800745,0.00199255,,,4.483127487,1.609180351,2.19420362,1.604044749,5.673097032
CAMELS-BR_10500000,1993/1/27,1993027,1993,1,4056.587,5.691466754,0,20.30643463,18.7489872,99386.5625,423.2161865,173.2281647,92.83983612,0.01856005,24.82945442,27.45075798,23.01161385,0.617357016,357.1,3.025262025,3.022642307,3.969535646,3.851889398,4.725198489,2,4935.29248,,,,,99.99800745,0.00199255,,,4.508871892,1.621777377,2.212061475,1.616679487,5.691466754
CAMELS-BR_10500000,1993/1/28,1993028,1993,1,4060.955,5.697595139,0,7.573617458,8.375029564,99426.88281,426.4951477,195.9329834,90.59922791,0.018593075,25.33543396,28.77624893,22.94852448,0.410473973,357.1,3.436675981,3.435091672,4.502331894,4.34200497,4.743720315,2,4935.29248,,,,,99.99800745,0.00199255,,,4.533713909,1.63427729,2.229890614,1.629247734,5.697595139
CAMELS-BR_10500000,1993/1/29,1993029,1993,1,4060.955,5.697595139,0,6.771416664,8.5509758,99343.09375,423.6716309,235.7580261,89.08217621,0.018863611,25.87529945,29.47496796,23.16398811,0.731052697,357.1,4.077062038,4.07296797,5.400418308,5.170412536,4.754326131,2,4935.29248,,,,,99.99800745,0.00199255,,,4.557451291,1.646649864,2.247644162,1.641703267,5.697595139
CAMELS-BR_10500000,1993/1/30,1993030,1993,1,4060.955,5.697595139,0,8.090957642,15.11124992,99275.03906,421.5218506,226.881897,87.94803619,0.018868368,26.08753586,29.46728706,23.01620865,0.814886212,357.1,3.939882805,3.935730085,5.249820114,4.971795154,4.735256084,2,4935.29248,,,,,99.99800745,0.00199255,,,4.580133156,1.658896396,2.265306817,1.654031589,5.697595139
CAMELS-BR_10500000,1993/1/31,1993031,1993,1,4087.199,5.734415957,0,14.03622818,5.867950916,99267.23438,425.4367065,174.6317902,90.39496613,0.019246493,25.88855362,29.42115784,23.03274536,0.58292377,357.1,3.136322707,3.134792172,4.135810846,3.95200551,4.741623776,2,4935.29248,,,,,99.99800745,0.00199255,,,4.603262675,1.671205721,2.282973301,1.666328014,5.734415957
CAMELS-BR_10500000,1993/2/1,1993032,1993,2,4113.506,5.771325166,0,9.755633354,3.659252882,99223.1875,430.1278381,163.1327362,90.05146027,0.019634085,26.29380608,30.27297211,23.57204056,0.609395742,357.42,3.00792983,3.006549208,3.970930809,3.773737509,4.788792624,1,4890.517578,,,,,99.99800745,0.00199255,,,4.626823437,1.683577649,2.300738075,1.678687107,5.771325166
CAMELS-BR_10500000,1993/2/2,1993033,1993,2,4144.279,5.814500255,0,25.40833282,25.90090561,99313.13281,426.315033,133.1888275,91.74156952,0.019041292,25.43254089,28.18224907,23.28117371,0.569997966,357.42,2.464125862,2.462662425,3.245649164,3.096340565,4.791003976,1,4890.517578,,,,,99.99800745,0.00199255,,,4.651044077,1.696043458,2.318616902,1.691124455,5.791979157
CAMELS-BR_10500000,1993/2/3,1993034,1993,2,4210.511,5.907424979,0,11.11160374,14.00364971,99294.96875,426.6653137,158.2947845,93.23756409,0.018532299,24.71287537,27.0299778,22.60231972,0.395988882,357.42,2.789269437,2.789017171,3.628732172,3.53448105,4.694205478,1,4890.517578,,,,,99.99800745,0.00199255,,,4.677862811,1.708855597,2.336752589,1.703782281,5.812633149
CAMELS-BR_10500000,1993/2/4,1993035,1993,2,4259.332,5.975921747,0,6.23022604,5.220823288,99270.42969,423.7199402,206.6747589,89.56869507,0.018791255,25.74503326,29.98197746,23.225811,0.564501345,357.42,3.666101507,3.664463322,4.828324019,4.628539677,4.755109724,1,4890.517578,,,,,99.99800745,0.00199255,,,4.706198004,1.721886112,2.35520864,1.716722989,5.833287141
CAMELS-BR_10500000,1993/2/5,1993036,1993,2,4277.138,6.000903895,0,6.731725216,5.225652218,99274.625,424.1060791,201.7658844,88.69931793,0.018750969,25.81267548,29.38263321,23.00927353,0.877884805,357.42,3.555668204,3.551332136,4.741646815,4.478681597,4.749198629,1,4890.517578,,,,,99.99800745,0.00199255,,,4.734261258,1.734911132,2.373809494,1.72977021,5.853941133
CAMELS-BR_10500000,1993/2/6,1993037,1993,2,4286.051,6.013408999,0,3.583553076,6.472647667,99158.34375,424.6802368,238.2706757,87.36460114,0.018578568,25.97882652,30.304142,23.24326897,0.802861631,357.42,4.174316136,4.171204293,5.553777151,5.262448675,4.747267472,1,4890.517578,,,,,99.99800745,0.00199255,,,4.761571206,1.747867159,2.392411079,1.742779894,5.874595124
CAMELS-BR_10500000,1993/2/7,1993038,1993,2,4286.051,6.013408999,0,9.360139847,16.19775581,99160.96094,419.0907898,232.7214661,86.69350433,0.018985126,26.39668083,30.29116821,23.20596504,0.876505852,357.42,4.091664066,4.087818442,5.463915264,5.139484149,4.743766314,1,4890.517578,,,,,99.99800745,0.00199255,,,4.78766678,1.7606912,2.41094944,1.755688636,5.895249116
CAMELS-BR_10500000,1993/2/8,1993039,1993,2,4268.231,5.988407209,0,10.45799065,12.77279472,99163.52344,423.6672668,207.7975922,90.39177704,0.019281058,25.9046917,28.64128876,23.48245239,0.641569197,357.42,3.626804709,3.625497139,4.782276895,4.598473532,4.82837392,1,4890.517578,,,,,99.99800745,0.00199255,,,4.811613175,1.77325725,2.42932889,1.768401701,5.915903108
CAMELS-BR_10500000,1993/2/9,1993040,1993,2,4254.885,5.969682523,0,20.77350235,10.9979496,99290.34375,422.2127991,149.1373749,92.03702545,0.019449124,25.72648048,28.0656147,23.60678482,0.846036434,357.42,2.704939463,2.701746492,3.58115443,3.422115424,4.816518464,1,4890.517578,,,,,99.99800745,0.00199255,,,4.833754215,1.785599912,2.447502311,1.780873278,5.9365571
CAMELS-BR_10500000,1993/2/10,1993041,1993,2,4245.996,5.957211091,0,20.34658623,7.493403912,99484.41406,428.471405,106.5721054,95.30317688,0.018122237,24.0110054,26.36155891,22.31607819,0.978871286,357.42,1.961096417,1.957067652,2.588594901,2.517600726,4.636710444,1,4890.517578,,,,,99.99800745,0.00199255,,,4.854417486,1.797753312,2.465502832,1.793137827,5.957211091
CAMELS-BR_10500000,1993/2/11,1993042,1993,2,4232.676,5.938522885,0,11.25217533,1.592435122,99344.83594,426.0290833,142.8845825,92.0775528,0.018383261,24.83504105,27.68821907,22.73339462,0.4269723,357.42,2.585573027,2.584761697,3.386923484,3.259135369,4.745518338,1,4890.517578,,,,,99.99800745,0.00199255,,,4.873422832,1.809687712,2.483331432,1.805197555,5.938522885
